id,uuid,user_id,created_at,url,image_url,description,oauth_application_id,place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
44766586,1215922b-21ea-44eb-8e66-1acf8d302fa5,917650,2020-05-03 20:19:25 +0200,https://www.inaturalist.org/observations/44766586,https://inaturalist-open-data.s3.amazonaws.com/photos/70967973/medium.jpeg,,,"Cook County, US-IL, US",American Robin,Turdus migratorius,American Robin,Aves,12727
136372608,41306a6e-dbfe-42ed-b871-fb1df2865ba7,1928743,2022-09-25 04:19:08 +0200,https://www.inaturalist.org/observations/136372608,https://inaturalist-open-data.s3.amazonaws.com/photos/232733830/medium.jpeg,,,"Jefferson Park, Chicago, IL, USA",Eurasian Collared-Dove,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969
162537615,9ec620aa-3fa1-49ed-9d29-bfb5207cf31e,4606811,2023-05-19 21:59:37 +0200,https://www.inaturalist.org/observations/162537615,https://inaturalist-open-data.s3.amazonaws.com/photos/281049827/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",American Beaver,Castor canadensis,American Beaver,Mammalia,43794
64686914,913627bb-eb0e-4981-9395-7ba2390dcd48,3517368,2020-11-11 21:22:15 +0100,https://www.inaturalist.org/observations/64686914,https://inaturalist-open-data.s3.amazonaws.com/photos/104034098/medium.jpg,,3,"E 33rd St, Chicago, IL, US",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
295114311,4b71945b-3b0a-44ed-91b5-bcc2fa159f6f,5488721,2025-07-04 16:30:31 +0200,https://www.inaturalist.org/observations/295114311,https://inaturalist-open-data.s3.amazonaws.com/photos/531247990/medium.jpg,,3,"Humboldt Park, Chicago, IL, US",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
298925001,71512ec3-58b2-4466-ba91-9eeb5b43863e,7717464,2025-07-18 16:21:15 +0200,https://www.inaturalist.org/observations/298925001,https://inaturalist-open-data.s3.amazonaws.com/photos/538500622/medium.jpg,,843,"S Lake Shore Dr, Chicago, IL, US",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
115009275,eb543abc-c552-4f97-82ed-6b4fa1762161,4389442,2022-05-03 05:00:39 +0200,https://www.inaturalist.org/observations/115009275,https://inaturalist-open-data.s3.amazonaws.com/photos/194148102/medium.jpeg,,,"Cook County, IL, USA",Ring-billed Gull,Larus delawarensis,Ring-billed Gull,Aves,4364
78178218,cec86057-bcee-4c3e-918f-9e2cd58c22b6,762683,2021-05-10 04:49:09 +0200,https://www.inaturalist.org/observations/78178218,https://static.inaturalist.org/photos/127905433/medium.jpeg,,,"Uptown, Chicago, IL, USA",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
95426453,eed4c48a-6095-4946-9a01-0578a8f96e1e,4993266,2021-09-19 19:48:56 +0200,https://www.inaturalist.org/observations/95426453,https://static.inaturalist.org/photos/158420018/medium.jpg,,3,"W Belmont Ave, Chicago, IL, US",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
175545496,895a7116-b835-42ad-8be0-45c5e7c713ea,5053222,2023-07-29 16:51:18 +0200,https://www.inaturalist.org/observations/175545496,https://inaturalist-open-data.s3.amazonaws.com/photos/305090511/medium.jpeg,"Juvenile, based on beak color, shorter tail, possible begging behavior.",2,"Uptown, Chicago, IL, USA",Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
3105187,7272fd65-f1a7-4f7d-9393-6113315d7a30,35203,2016-05-05 22:21:03 +0200,http://www.inaturalist.org/observations/3105187,https://inaturalist-open-data.s3.amazonaws.com/photos/3587789/medium.JPG,,,LaBagh Woods,House Wren,Troglodytes aedon,Northern House Wren,Aves,7562
229589186,3d0563f1-17a5-4eb4-940d-742b496aa883,4442243,2024-07-16 00:24:13 +0200,https://www.inaturalist.org/observations/229589186,https://inaturalist-open-data.s3.amazonaws.com/photos/407549326/medium.jpeg,,3,"Grant Park, Chicago, IL, US",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
159700660,50c5bb6b-80e0-40bd-bf2c-371ed1783c13,280601,2023-05-04 20:16:05 +0200,https://www.inaturalist.org/observations/159700660,https://inaturalist-open-data.s3.amazonaws.com/photos/275932915/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
155679451,a4a6ecde-dc9e-48f6-9f71-32999a42cadb,2164440,2023-04-20 01:48:02 +0200,https://www.inaturalist.org/observations/155679451,https://inaturalist-open-data.s3.amazonaws.com/photos/269131551/medium.jpg,,,"Uptown, Chicago, IL, USA",Blue-winged Teal,Spatula discors,Blue-winged Teal,Aves,558433
41736419,629859d8-55c0-43b6-9bcf-b32dc692f0ac,1928743,2020-04-09 04:50:36 +0200,https://www.inaturalist.org/observations/41736419,https://inaturalist-open-data.s3.amazonaws.com/photos/66193734/medium.jpeg,,,"5801 N Western Ave, Chicago, IL 60659, United States",Yellow-rumped Warbler,Setophaga coronata,Yellow-rumped Warbler,Aves,145245
54843682,391a1210-e21b-4751-b76d-08f1df85304e,762683,2020-07-30 17:21:10 +0200,https://www.inaturalist.org/observations/54843682,https://static.inaturalist.org/photos/87288320/medium.jpg,,3,"Montrose Beach, Chicago, IL, US",Killdeer,Charadrius vociferus,Killdeer,Aves,4793
308116236,ac8447c0-5657-4d96-b090-b6e5424ebb5f,917650,2025-08-22 05:46:41 +0200,https://www.inaturalist.org/observations/308116236,https://inaturalist-open-data.s3.amazonaws.com/photos/555850112/medium.jpg,,,"Uptown, Chicago, IL, USA",Semipalmated Sandpiper,Calidris pusilla,Semipalmated Sandpiper,Aves,3862
280799690,d37ffb2f-0af0-40be-ab9c-0c5ff1251ac6,5740809,2025-05-13 17:48:13 +0200,https://www.inaturalist.org/observations/280799690,https://inaturalist-open-data.s3.amazonaws.com/photos/504360337/medium.jpeg,,2,"Indian Village, Chicago, IL 60615, USA",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
240569707,ecbdff73-f9a9-4fb9-8245-04125138947e,2601574,2024-09-08 18:28:46 +0200,https://www.inaturalist.org/observations/240569707,https://inaturalist-open-data.s3.amazonaws.com/photos/428620028/medium.jpeg,,3,"Lincoln Park, Chicago, IL, US",Palm Warbler,Setophaga palmarum,Palm Warbler,Aves,145242
248489183,f1bb98bb-87c2-4b1f-b3dc-dd0ee0c6de1b,3772234,2024-10-21 20:43:45 +0200,https://www.inaturalist.org/observations/248489183,https://inaturalist-open-data.s3.amazonaws.com/photos/444005646/medium.jpg,,,"Lincoln Square, Chicago, IL, USA",Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094
108004281,297caedf-f42b-4fad-aca6-a117302e3de7,975206,2022-03-06 05:34:22 +0100,https://www.inaturalist.org/observations/108004281,https://inaturalist-open-data.s3.amazonaws.com/photos/181757191/medium.jpg,Grainy phone pics from a distance. Group of 3 of them.,3,"Lakefront Trail, Chicago, IL, US",Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
163645705,9dd7c7e0-f239-4749-a461-a269097af78c,6243807,2023-05-25 15:59:35 +0200,https://www.inaturalist.org/observations/163645705,https://static.inaturalist.org/photos/283064079/medium.jpg,,3,"Cook County, US-IL, US",Human,Homo sapiens,Human,Mammalia,43584
273883119,583fb8e4-e497-4bf1-8f36-5db6f4af6f73,187009,2025-04-26 17:23:44 +0200,https://www.inaturalist.org/observations/273883119,https://inaturalist-open-data.s3.amazonaws.com/photos/492481857/medium.jpeg,,2,"Chinatown, Chicago, IL 60616, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
78894690,e0ab9895-ee1e-46a0-8a32-5ef7c3c10db2,3093839,2021-05-15 23:10:59 +0200,https://www.inaturalist.org/observations/78894690,https://inaturalist-open-data.s3.amazonaws.com/photos/129164083/medium.jpeg,,,"West Foster Avenue, N Cicero Ave, Chicago, IL 60630, USA",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
127046747,73543d93-7187-41d1-8cd8-49a603ccf017,1928743,2022-07-20 05:27:11 +0200,https://www.inaturalist.org/observations/127046747,https://inaturalist-open-data.s3.amazonaws.com/photos/215636773/medium.jpeg,,,"Uptown, Chicago, IL, USA",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
89922557,9c7376a8-8181-44d5-8e15-a9dd7b4d2bf7,280601,2021-08-04 18:37:38 +0200,https://www.inaturalist.org/observations/89922557,https://inaturalist-open-data.s3.amazonaws.com/photos/148546163/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Purple Martin,Progne subis,Purple Martin,Aves,11867
280665368,4043e746-15b4-498d-8f37-f1fce718f192,1802637,2025-05-13 02:29:06 +0200,https://www.inaturalist.org/observations/280665368,https://inaturalist-open-data.s3.amazonaws.com/photos/504105718/medium.jpg,,843,"Cook County, US-IL, US",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
259931912,2bcffdc9-a2ba-4d25-8560-43ee2c0430fe,917650,2025-01-29 05:50:05 +0100,https://www.inaturalist.org/observations/259931912,https://inaturalist-open-data.s3.amazonaws.com/photos/466700433/medium.jpg,,,"Near South Side, Chicago, IL, USA",Hooded Merganser,Lophodytes cucullatus,Hooded Merganser,Aves,7109
217353105,13ba85c5-dda8-4823-a274-9d6a33932be7,917650,2024-05-21 22:07:31 +0200,https://www.inaturalist.org/observations/217353105,https://inaturalist-open-data.s3.amazonaws.com/photos/384502880/medium.jpg,,,"Uptown, Chicago, IL, USA",American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
284401851,05a47632-c620-4dff-b8f3-84801bacec20,90723,2025-05-27 00:50:12 +0200,https://www.inaturalist.org/observations/284401851,https://inaturalist-open-data.s3.amazonaws.com/photos/511109263/medium.jpg,,,"Humboldt Park, Chicago, IL, US",American Robin,Turdus migratorius,American Robin,Aves,12727
313982780,597a5842-cb30-435b-b4fc-f5c308a5483d,917650,2025-09-15 01:14:36 +0200,https://www.inaturalist.org/observations/313982780,https://inaturalist-open-data.s3.amazonaws.com/photos/567061681/medium.jpg,,,"Uptown, Chicago, IL, USA",Black-bellied Plover,Pluvialis squatarola,Black-bellied Plover,Aves,4892
125346306,7ea6ba2b-7d49-4d3c-bd6c-785f141791ef,5893567,2022-07-08 21:31:58 +0200,https://www.inaturalist.org/observations/125346306,https://inaturalist-open-data.s3.amazonaws.com/photos/212558012/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
5297682,af6f37d7-357e-4872-9c9a-040c605ac0b1,423320,2017-03-13 16:21:58 +0100,https://www.inaturalist.org/observations/5297682,https://static.inaturalist.org/photos/6556308/medium.jpg,Bird,3,"Cook County, US-IL, US",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
315826258,21524434-b6b6-42a0-bfa3-8d3f24ffa4f2,5193111,2025-09-22 17:24:47 +0200,https://www.inaturalist.org/observations/315826258,https://inaturalist-open-data.s3.amazonaws.com/photos/570564173/medium.jpg,,,"Montrose Point Bird Sanctuary, Chicago, IL 60640, USA",Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
57934306,4994f333-d29b-451e-afaf-3efb3f5bea66,3466871,2020-08-29 18:39:27 +0200,https://www.inaturalist.org/observations/57934306,https://inaturalist-open-data.s3.amazonaws.com/photos/92452596/medium.jpg,,3,"N Jersey Ave, Chicago, IL, US",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
191291333,6c63fc60-0d72-4fe3-883a-9e743e9f56f4,5556630,2023-11-17 19:52:32 +0100,https://www.inaturalist.org/observations/191291333,https://inaturalist-open-data.s3.amazonaws.com/photos/335543039/medium.jpg,,,"Near South Side, Chicago, IL, USA",Dachsammer,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176
243068106,da746afa-25d7-411f-bc31-02a54fec60af,6946890,2024-09-21 14:31:18 +0200,https://www.inaturalist.org/observations/243068106,https://inaturalist-open-data.s3.amazonaws.com/photos/433393433/medium.jpeg,,2,"McClurg Ct & Erie St, Chicago, IL 60611, USA",Sedge Wren,Cistothorus stellaris,Sedge Wren,Aves,1286843
295282014,6f0b4de0-e422-41a6-b1fd-257a06a2e4d6,7116973,2025-07-05 04:19:37 +0200,https://www.inaturalist.org/observations/295282014,https://inaturalist-open-data.s3.amazonaws.com/photos/531562922/medium.jpg,,843,"S Lake Shore Dr, Chicago, IL, US",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
159461746,42175934-4484-403b-861c-d3c55568f6a0,5834107,2023-05-03 18:47:54 +0200,https://www.inaturalist.org/observations/159461746,https://inaturalist-open-data.s3.amazonaws.com/photos/275509829/medium.jpeg,,2,"California & Le Moyne, Chicago, IL 60647, USA",Northern Flicker,Colaptes auratus,Northern Flicker,Aves,18236
285209954,779ddc16-0010-4034-8f0d-13102c1e615e,4404557,2025-05-30 01:57:52 +0200,https://www.inaturalist.org/observations/285209954,https://static.inaturalist.org/photos/512636794/medium.jpg,Warbler?,3,"Lincoln Park, Chicago, IL, US",American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
25981895,a5fa91c6-bcfe-4715-b8cc-36efd8c9dea6,347000,2019-05-29 06:28:33 +0200,https://www.inaturalist.org/observations/25981895,https://inaturalist-open-data.s3.amazonaws.com/photos/40303316/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
116179664,37add72d-bb7d-40ec-a0c1-ff4a813c1b80,2532108,2022-05-08 23:59:23 +0200,https://www.inaturalist.org/observations/116179664,https://static.inaturalist.org/photos/196085788/medium.jpeg,,2,"West Garfield Park, Chicago, IL 60624, EE. UU.",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
247641818,c55e3152-c7cc-4d96-8d5e-a39cbced4bff,8622897,2024-10-16 18:32:16 +0200,https://www.inaturalist.org/observations/247641818,https://inaturalist-open-data.s3.amazonaws.com/photos/442332827/medium.jpeg,,2,"Old Irving Park, Chicago, IL 60641, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
117247570,8289a26c-677d-41ed-857f-86f7b3512fee,917650,2022-05-16 03:39:41 +0200,https://www.inaturalist.org/observations/117247570,https://inaturalist-open-data.s3.amazonaws.com/photos/197986603/medium.jpeg,,,"Chicago, IL 60640, USA",Least Flycatcher,Empidonax minimus,Least Flycatcher,Aves,16602
40251168,a8089d02-5806-40e2-aef9-1269e651bfa1,1928743,2020-03-19 21:19:12 +0100,https://www.inaturalist.org/observations/40251168,https://inaturalist-open-data.s3.amazonaws.com/photos/63940443/medium.jpeg,,,"Lincoln Square, Chicago, IL, USA",Belted Kingfisher,Megaceryle alcyon,Belted Kingfisher,Aves,2548
111140925,8a8620e3-cc9a-44b4-803d-ed51294bc9e8,696345,2022-04-12 00:14:25 +0200,https://www.inaturalist.org/observations/111140925,https://inaturalist-open-data.s3.amazonaws.com/photos/187582664/medium.jpg,,3,"Columbus Park Golf Course, Chicago, IL, US",European Starling,Sturnus vulgaris,European Starling,Aves,14850
217387017,b8c49111-c38c-4ca9-ad0a-12773f85dc8e,5644237,2024-05-22 01:24:01 +0200,https://www.inaturalist.org/observations/217387017,https://static.inaturalist.org/photos/384568576/medium.jpeg,,2,"Uptown, Chicago, IL, USA",Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
288481470,c35935ed-09d6-4db8-bc9a-2a5d35d6edc4,9389555,2025-06-10 17:05:30 +0200,https://www.inaturalist.org/observations/288481470,https://inaturalist-open-data.s3.amazonaws.com/photos/518798070/medium.jpg,,843,"N Damen Ave, Chicago, IL, US",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
92982394,a2d8b60a-2c88-49e9-93b2-c764f8d4f319,917650,2021-08-30 01:27:24 +0200,https://www.inaturalist.org/observations/92982394,https://inaturalist-open-data.s3.amazonaws.com/photos/154037108/medium.jpeg,,,"Chicago, IL 60640, USA",Chipping Sparrow,Spizella passerina,Chipping Sparrow,Aves,9135
40789435,dd2792bd-ec57-44d5-8783-04202712b290,762683,2020-03-27 01:06:58 +0100,https://www.inaturalist.org/observations/40789435,https://static.inaturalist.org/photos/64654649/medium.jpeg,,,"Bucktown, Chicago, IL, USA",Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,Aves,10286
160985779,78887df2-11d1-4436-b8e8-15a72d31efc6,164735,2023-05-11 00:36:17 +0200,https://www.inaturalist.org/observations/160985779,https://inaturalist-open-data.s3.amazonaws.com/photos/278229434/medium.jpg,,3,"Millennium Park, Chicago, IL, US",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
26166227,e513393f-64b6-4b41-8dbd-3738f4820a31,347000,2019-06-01 12:20:28 +0200,https://www.inaturalist.org/observations/26166227,https://inaturalist-open-data.s3.amazonaws.com/photos/40593589/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",American Robin,Turdus migratorius,American Robin,Aves,12727
21449297,69130dd2-b086-4250-a4eb-e4af33e351bb,1255384,2019-03-21 14:27:01 +0100,https://www.inaturalist.org/observations/21449297,https://inaturalist-open-data.s3.amazonaws.com/photos/33186452/medium.jpeg,M2E77L154-154R389B37,,"7877 S Coles Ave, Chicago, IL 60649, USA",Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552
191396837,26487c5b-f94e-4483-bcfc-59a5d3a81c54,7619011,2023-11-18 21:00:13 +0100,https://www.inaturalist.org/observations/191396837,https://static.inaturalist.org/photos/335756366/medium.jpg,,3,"South Pond, Chicago, IL, US",Mallard,Anas platyrhynchos,Mallard,Aves,6930
54013193,cfbcdb22-d23e-4628-8916-602bfa31040d,2164440,2020-07-23 03:35:24 +0200,https://www.inaturalist.org/observations/54013193,https://inaturalist-open-data.s3.amazonaws.com/photos/85924959/medium.jpeg,,,"Uptown, Chicago, IL, USA",House Finch,Haemorhous mexicanus,House Finch,Aves,199840
131818020,4748eb7f-3cba-4e03-a091-8b80d095754e,4619851,2022-08-22 01:41:26 +0200,https://www.inaturalist.org/observations/131818020,https://inaturalist-open-data.s3.amazonaws.com/photos/224378798/medium.jpeg,2 right birds,,"Montrose Point Bird Sanctuary, Cook, IL",Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892
4313023,3438de88-125b-4552-9346-68dbefd4fda1,116788,2016-10-10 19:23:41 +0200,http://www.inaturalist.org/observations/4313023,https://inaturalist-open-data.s3.amazonaws.com/photos/5182138/medium.jpg,"Poor guy tracked through some heron scat, but was headed for some eponymous cleaning anyway.",,"South Side, Chicago, IL, USA",Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
185581091,a59f5b53-b597-4cc6-923d-07af2b707f3d,7406356,2023-09-30 17:29:55 +0200,https://www.inaturalist.org/observations/185581091,https://inaturalist-open-data.s3.amazonaws.com/photos/324140698/medium.jpg,,3,"Peggy Notebaert Nature Museum, Chicago, IL, US",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
80090186,e21237eb-5406-404e-b8a4-8752c0714f28,762683,2021-05-24 13:48:47 +0200,https://www.inaturalist.org/observations/80090186,https://static.inaturalist.org/photos/131235980/medium.jpeg,,,"Uptown, Chicago, IL, USA",Green Heron,Butorides virescens,Green Heron,Aves,5020
216032074,e737aecd-c012-4d8b-be96-a9dafa6cbd37,1806129,2024-05-16 04:01:22 +0200,https://www.inaturalist.org/observations/216032074,,Too fast and too dark to get a photo ,3,"N Hermitage Ave, Chicago, IL, US",,Glaucomys volans,Southern Flying Squirrel,Mammalia,46272
232544558,c73210ec-cbff-494a-adfb-9095feaeab8d,5556630,2024-07-29 20:45:17 +0200,https://www.inaturalist.org/observations/232544558,https://inaturalist-open-data.s3.amazonaws.com/photos/413153396/medium.jpg,,,"Uptown, Chicago, IL, USA",Baumammer,Spizelloides arborea,American Tree Sparrow,Aves,474210
204434969,b3e7b78f-4dc6-4d12-848f-1c00a89a92ac,5834107,2024-03-29 19:57:15 +0100,https://www.inaturalist.org/observations/204434969,https://inaturalist-open-data.s3.amazonaws.com/photos/361351040/medium.jpeg,,2,"Chicago, IL 60622, USA",Golden-crowned Kinglet,Regulus satrapa,Golden-crowned Kinglet,Aves,117100
116892592,a99b1a77-0774-4c8f-83c0-b3b5717c2805,659029,2022-05-14 00:21:10 +0200,https://www.inaturalist.org/observations/116892592,https://static.inaturalist.org/photos/197353157/medium.jpg,,,"Uptown, Chicago, IL, USA",Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
256925083,f8813ec3-4c7f-423b-8e63-4b52470441d2,1247211,2024-12-31 22:20:13 +0100,https://www.inaturalist.org/observations/256925083,https://inaturalist-open-data.s3.amazonaws.com/photos/460768145/medium.jpg,,,"Hyde Park, Chicago, IL, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
78656979,6c6d01a5-066a-42c5-b1f3-4db636c0afb1,762683,2021-05-14 04:30:21 +0200,https://www.inaturalist.org/observations/78656979,https://static.inaturalist.org/photos/128750949/medium.jpeg,,,"Bucktown, Chicago, IL, USA",Yellow-rumped Warbler,Setophaga coronata,Yellow-rumped Warbler,Aves,145245
34973492,00a173fd-70fc-4d4e-b351-f4f13232ae92,1955626,2019-10-27 20:07:34 +0100,https://www.inaturalist.org/observations/34973492,https://inaturalist-open-data.s3.amazonaws.com/photos/55111209/medium.jpg,,3,"S Cornell Ave, Chicago, IL, US",Murciélago cola peluda rojizo,Lasiurus borealis,Eastern Red Bat,Mammalia,40522
43028831,5b22250b-ef3c-4b9b-b0db-c86eec657627,917650,2020-04-24 06:50:28 +0200,https://www.inaturalist.org/observations/43028831,https://inaturalist-open-data.s3.amazonaws.com/photos/68321762/medium.jpeg,,,"Cook County, US-IL, US",Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
280403767,7cd2800e-9a05-4986-b2f0-a2f1554de983,917650,2025-05-12 02:27:34 +0200,https://www.inaturalist.org/observations/280403767,https://inaturalist-open-data.s3.amazonaws.com/photos/503605800/medium.jpeg,,,"Uptown, Chicago, IL, USA",Warbling Vireo,Vireo gilvus,Warbling Vireo,Aves,17394
21026260,87518512-7649-4483-af4a-e5b519bf5555,1251201,2019-03-07 18:25:19 +0100,https://www.inaturalist.org/observations/21026260,https://static.inaturalist.org/photos/32478791/medium.jpeg,M2E86L172-175R393B38,,"3400 N Austin Ave, Chicago, IL 60634, USA",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
268466657,997b4514-6358-431a-847b-cb9c958cf423,8865065,2025-04-04 01:53:04 +0200,https://www.inaturalist.org/observations/268466657,https://inaturalist-open-data.s3.amazonaws.com/photos/482572997/medium.jpg,,3,"W School St, Chicago, IL, US",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
265729674,b2d938f9-ac85-45da-937e-e5875ac53dd7,6210460,2025-03-17 19:38:12 +0100,https://www.inaturalist.org/observations/265729674,https://inaturalist-open-data.s3.amazonaws.com/photos/477354566/medium.jpg,,3,"Chicago River, Chicago, IL, US",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
12016328,29b9d399-c37a-48cd-bf38-4afc13452b03,266326,2018-05-02 01:10:48 +0200,https://www.inaturalist.org/observations/12016328,https://inaturalist-open-data.s3.amazonaws.com/photos/17220815/medium.jpeg,,2,"425-493 S Golf Dr, Chicago, IL 60644, USA",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
17793656,f7b81244-f77d-4b2d-82e9-b68af4c8964e,919823,2018-10-24 15:03:00 +0200,https://www.inaturalist.org/observations/17793656,https://static.inaturalist.org/photos/27149866/medium.jpg,,3,"1932 N Wolcott Ave, Chicago, IL, US",Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094
138053008,44029924-05da-4fbb-a3ab-527e53de57c7,182167,2022-10-09 02:04:07 +0200,https://www.inaturalist.org/observations/138053008,https://inaturalist-open-data.s3.amazonaws.com/photos/235885179/medium.jpeg,,,Jackson Park - Wooded Island - Bobolink Meadow,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
25493748,e39cfd5e-f135-4c30-91ae-e5ec23c3cdba,35203,2019-05-21 12:31:26 +0200,https://www.inaturalist.org/observations/25493748,https://inaturalist-open-data.s3.amazonaws.com/photos/39495076/medium.jpeg,,,LaBagh Woods,Northern Rough-winged Swallow,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,11970
314235404,22314f5b-6378-44c2-941e-21a9cab9b43b,9747587,2025-09-16 02:04:58 +0200,https://www.inaturalist.org/observations/314235404,https://inaturalist-open-data.s3.amazonaws.com/photos/567551734/medium.jpg,,333,Chicago,House Finch,Haemorhous mexicanus,House Finch,Aves,199840
78720787,755d2ba9-20e3-4fa1-ac2f-ba6f9df6b084,4166480,2021-05-14 19:26:02 +0200,https://www.inaturalist.org/observations/78720787,,"Couldn’t get a picture, but a small black bird",3,"The University of Chicago, Chicago, IL, US",European Starling,Sturnus vulgaris,European Starling,Aves,14850
101366102,69600400-0b43-44b1-bf8d-4d5eec91a86f,462579,2021-11-18 01:42:19 +0100,https://www.inaturalist.org/observations/101366102,https://static.inaturalist.org/photos/169277843/medium.jpg,,3,"McKinley Park, Chicago, IL, US",Hooded Merganser,Lophodytes cucullatus,Hooded Merganser,Aves,7109
78941909,bafa80ba-5911-45e1-a984-4550142eafec,257635,2021-05-16 05:59:01 +0200,https://www.inaturalist.org/observations/78941909,https://inaturalist-open-data.s3.amazonaws.com/photos/129248299/medium.jpeg,,,"LaBagh Woods, North Branch Chicago River, North Park, Chicago, Cook County, IL, USA",Northern Waterthrush,Parkesia noveboracensis,Northern Waterthrush,Aves,73149
154615826,1beb7403-faac-470d-88ec-9f62ebebe032,462579,2023-04-12 23:06:45 +0200,https://www.inaturalist.org/observations/154615826,https://static.inaturalist.org/photos/267173722/medium.jpg,,3,"W Pershing Rd, Chicago, IL, US",Peregrine Falcon,Falco peregrinus,Peregrine Falcon,Aves,4647
141410769,98599f60-b8a3-407a-9982-e4a75e9451bc,4619851,2022-11-08 00:15:39 +0100,https://www.inaturalist.org/observations/141410769,https://inaturalist-open-data.s3.amazonaws.com/photos/242254715/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",American Avocet,Recurvirostra americana,American Avocet,Aves,4885
264828353,4097b925-2a7b-4815-8f03-8f1ca0eeb6c2,7395584,2025-03-10 18:58:25 +0100,https://www.inaturalist.org/observations/264828353,https://inaturalist-open-data.s3.amazonaws.com/photos/475586575/medium.jpg,,843,"Chicago, IL, US",Wood Duck,Aix sponsa,Wood Duck,Aves,7107
15783090,cb52ca02-49ea-42e5-96f7-136d96452b7b,1153702,2018-08-22 16:43:57 +0200,https://www.inaturalist.org/observations/15783090,https://static.inaturalist.org/photos/23583632/medium.jpg,,3,"Northerly Island Park, Chicago, IL, US",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
11539635,ab4c06ed-550c-4406-a434-e9bbcc9cf09d,41395,2018-04-27 23:12:04 +0200,https://www.inaturalist.org/observations/11539635,https://inaturalist-open-data.s3.amazonaws.com/photos/16475267/medium.jpeg,,2,"1601-1643 W Wellington Ave, Chicago, IL 60657, USA",Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
90604854,1fe03ba9-8568-41bf-8e2f-3ef3ba18232b,3898897,2021-08-10 02:57:11 +0200,https://www.inaturalist.org/observations/90604854,https://inaturalist-open-data.s3.amazonaws.com/photos/149763861/medium.jpg,,3,"N Oakley Ave, Chicago, IL, US",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
